
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.213	with	FireStingO2	(Firmware	3.07)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Robust Oxygen Probe (normal range)	umol/l	ON	XB7-548-207	3	OFF	18.900	ON	1013	0.000	15%	400x	10	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	300	Offset ('C):	0.000	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	
Ch 1	0% Calibration	Air with 100% Humidity or Air Saturated Water	18.900	18.900	855	100.000	20.950	53.764	23.948	0.804	0.122	4000	0.969	-0.056	0.811	0.000	-0.000303	
Data	Smoothing:	3	
Date:	9/27/2017	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
9/27/2017	10:31:19	0.00		110.60	---	---	---	18.900	---	---	---	855.25	29.324	---	---	---	33.615	---	---	---	458.103	---	---	---	4.548	---	---	---	
9/27/2017	10:31:20	1.00		110.01	---	---	---	18.900	---	---	---	855.24	29.461	---	---	---	33.678	---	---	---	459.026	---	---	---	21.227	---	---	---	
9/27/2017	10:31:21	2.00		109.26	---	---	---	18.900	---	---	---	855.22	29.606	---	---	---	33.759	---	---	---	460.144	---	---	---	21.227	---	---	---	
9/27/2017	10:31:22	3.00		109.20	---	---	---	18.900	---	---	---	855.20	29.637	---	---	---	33.766	---	---	---	460.259	---	---	---	21.243	---	---	---	
9/27/2017	10:31:23	4.00		108.97	---	---	---	18.900	---	---	---	855.27	29.637	---	---	---	33.790	---	---	---	460.633	---	---	---	4.585	---	---	---	
9/27/2017	10:31:24	5.00		108.88	---	---	---	18.900	---	---	---	855.30	29.611	---	---	---	33.800	---	---	---	460.763	---	---	---	4.605	---	---	---	
9/27/2017	10:31:25	6.00		108.78	---	---	---	18.900	---	---	---	855.29	29.598	---	---	---	33.810	---	---	---	460.899	---	---	---	4.629	---	---	---	
9/27/2017	10:31:26	7.00		108.67	---	---	---	18.900	---	---	---	855.24	29.573	---	---	---	33.823	---	---	---	461.015	---	---	---	4.615	---	---	---	
9/27/2017	10:31:27	8.00		108.59	---	---	---	18.900	---	---	---	855.24	29.565	---	---	---	33.832	---	---	---	461.148	---	---	---	4.595	---	---	---	
9/27/2017	10:31:28	9.00		108.52	---	---	---	18.900	---	---	---	855.25	29.539	---	---	---	33.839	---	---	---	461.283	---	---	---	4.568	---	---	---	
9/27/2017	10:31:29	10.00		108.42	---	---	---	18.900	---	---	---	855.24	29.527	---	---	---	33.850	---	---	---	461.415	---	---	---	4.577	---	---	---	
9/27/2017	10:31:30	11.00		108.33	---	---	---	18.900	---	---	---	855.22	29.499	---	---	---	33.860	---	---	---	461.550	---	---	---	4.608	---	---	---	
9/27/2017	10:31:31	12.00		108.23	---	---	---	18.900	---	---	---	855.18	29.484	---	---	---	33.870	---	---	---	461.676	---	---	---	4.609	---	---	---	
9/27/2017	10:31:32	13.00		108.19	---	---	---	18.900	---	---	---	855.22	29.469	---	---	---	33.874	---	---	---	461.794	---	---	---	4.609	---	---	---	
9/27/2017	10:31:33	14.00		108.10	---	---	---	18.900	---	---	---	855.21	29.456	---	---	---	33.884	---	---	---	461.920	---	---	---	4.597	---	---	---	
9/27/2017	10:31:34	15.00		108.04	---	---	---	18.900	---	---	---	855.24	29.430	---	---	---	33.891	---	---	---	462.048	---	---	---	4.608	---	---	---	
9/27/2017	10:31:35	16.00		107.93	---	---	---	18.900	---	---	---	855.22	29.405	---	---	---	33.903	---	---	---	462.170	---	---	---	4.623	---	---	---	
9/27/2017	10:31:36	17.00		107.84	---	---	---	18.900	---	---	---	855.25	29.392	---	---	---	33.913	---	---	---	462.301	---	---	---	4.627	---	---	---	
9/27/2017	10:31:37	18.00		107.72	---	---	---	18.900	---	---	---	855.24	29.392	---	---	---	33.926	---	---	---	462.414	---	---	---	4.618	---	---	---	
9/27/2017	10:31:38	19.00		107.65	---	---	---	18.900	---	---	---	855.25	29.379	---	---	---	33.934	---	---	---	462.536	---	---	---	4.591	---	---	---	
9/27/2017	10:31:39	20.00		107.57	---	---	---	18.900	---	---	---	855.23	29.367	---	---	---	33.943	---	---	---	462.647	---	---	---	4.580	---	---	---	
9/27/2017	10:31:40	21.00		107.49	---	---	---	18.900	---	---	---	855.23	29.354	---	---	---	33.951	---	---	---	462.762	---	---	---	4.585	---	---	---	
9/27/2017	10:31:41	22.00		107.37	---	---	---	18.900	---	---	---	855.22	29.339	---	---	---	33.964	---	---	---	462.896	---	---	---	4.585	---	---	---	
9/27/2017	10:31:42	23.00		107.27	---	---	---	18.900	---	---	---	855.24	29.323	---	---	---	33.975	---	---	---	463.010	---	---	---	4.603	---	---	---	
9/27/2017	10:31:43	24.00		107.17	---	---	---	18.900	---	---	---	855.24	29.308	---	---	---	33.986	---	---	---	463.157	---	---	---	4.599	---	---	---	
9/27/2017	10:31:44	25.00		107.09	---	---	---	18.900	---	---	---	855.24	29.308	---	---	---	33.995	---	---	---	463.277	---	---	---	4.620	---	---	---	
9/27/2017	10:31:45	26.00		107.00	---	---	---	18.900	---	---	---	855.25	29.308	---	---	---	34.005	---	---	---	463.418	---	---	---	4.617	---	---	---	
9/27/2017	10:31:46	27.00		106.91	---	---	---	18.900	---	---	---	855.28	29.308	---	---	---	34.015	---	---	---	463.536	---	---	---	4.603	---	---	---	
9/27/2017	10:31:47	28.00		106.84	---	---	---	18.900	---	---	---	855.29	29.308	---	---	---	34.023	---	---	---	463.665	---	---	---	4.585	---	---	---	
9/27/2017	10:31:48	29.00		106.77	---	---	---	18.900	---	---	---	855.26	29.308	---	---	---	34.030	---	---	---	463.777	---	---	---	4.577	---	---	---	
9/27/2017	10:31:49	30.00		106.70	---	---	---	18.900	---	---	---	855.25	29.308	---	---	---	34.038	---	---	---	463.887	---	---	---	4.571	---	---	---	
9/27/2017	10:31:50	31.00		106.61	---	---	---	18.900	---	---	---	855.27	29.295	---	---	---	34.048	---	---	---	463.998	---	---	---	4.588	---	---	---	
9/27/2017	10:31:51	32.00		106.55	---	---	---	18.900	---	---	---	855.30	29.283	---	---	---	34.055	---	---	---	464.130	---	---	---	4.555	---	---	---	
9/27/2017	10:31:52	33.00		106.46	---	---	---	18.900	---	---	---	855.28	29.270	---	---	---	34.065	---	---	---	464.237	---	---	---	4.577	---	---	---	
9/27/2017	10:31:53	34.00		106.37	---	---	---	18.900	---	---	---	855.25	29.270	---	---	---	34.075	---	---	---	464.355	---	---	---	4.575	---	---	---	
9/27/2017	10:31:54	35.00		106.26	---	---	---	18.900	---	---	---	855.23	29.270	---	---	---	34.087	---	---	---	464.445	---	---	---	4.607	---	---	---	
9/27/2017	10:31:55	36.00		106.19	---	---	---	18.900	---	---	---	855.25	29.270	---	---	---	34.094	---	---	---	464.567	---	---	---	4.587	---	---	---	
9/27/2017	10:31:56	37.00		106.12	---	---	---	18.900	---	---	---	855.25	29.270	---	---	---	34.102	---	---	---	464.699	---	---	---	4.590	---	---	---	
9/27/2017	10:31:57	38.00		106.03	---	---	---	18.900	---	---	---	855.24	29.270	---	---	---	34.112	---	---	---	464.841	---	---	---	4.585	---	---	---	
9/27/2017	10:31:58	39.00		105.91	---	---	---	18.900	---	---	---	855.22	29.270	---	---	---	34.125	---	---	---	464.979	---	---	---	4.610	---	---	---	
9/27/2017	10:31:59	40.00		105.84	---	---	---	18.900	---	---	---	855.25	29.270	---	---	---	34.134	---	---	---	465.087	---	---	---	4.607	---	---	---	
9/27/2017	10:32:00	41.00		105.77	---	---	---	18.900	---	---	---	855.28	29.270	---	---	---	34.141	---	---	---	465.218	---	---	---	4.605	---	---	---	
9/27/2017	10:32:01	42.00		105.71	---	---	---	18.900	---	---	---	855.31	29.257	---	---	---	34.148	---	---	---	465.339	---	---	---	4.596	---	---	---	
9/27/2017	10:32:02	43.00		105.63	---	---	---	18.900	---	---	---	855.27	29.245	---	---	---	34.156	---	---	---	465.485	---	---	---	4.610	---	---	---	
9/27/2017	10:32:03	44.00		105.55	---	---	---	18.900	---	---	---	855.25	29.232	---	---	---	34.165	---	---	---	465.617	---	---	---	4.621	---	---	---	
9/27/2017	10:32:04	45.00		105.48	---	---	---	18.900	---	---	---	855.22	29.232	---	---	---	34.174	---	---	---	465.792	---	---	---	4.636	---	---	---	
9/27/2017	10:32:05	46.00		105.37	---	---	---	18.900	---	---	---	855.23	29.232	---	---	---	34.186	---	---	---	465.930	---	---	---	4.621	---	---	---	
9/27/2017	10:32:06	47.00		105.29	---	---	---	18.900	---	---	---	855.22	29.232	---	---	---	34.195	---	---	---	466.037	---	---	---	4.616	---	---	---	
9/27/2017	10:32:07	48.00		105.24	---	---	---	18.900	---	---	---	855.22	29.232	---	---	---	34.200	---	---	---	466.143	---	---	---	4.604	---	---	---	
9/27/2017	10:32:08	49.00		105.18	---	---	---	18.900	---	---	---	855.21	29.232	---	---	---	34.207	---	---	---	466.252	---	---	---	4.606	---	---	---	
9/27/2017	10:32:09	50.00		105.13	---	---	---	18.900	---	---	---	855.24	29.232	---	---	---	34.213	---	---	---	466.404	---	---	---	4.606	---	---	---	
9/27/2017	10:32:10	51.00		105.02	---	---	---	18.900	---	---	---	855.25	29.232	---	---	---	34.225	---	---	---	466.542	---	---	---	4.593	---	---	---	
9/27/2017	10:32:11	52.00		104.97	---	---	---	18.900	---	---	---	855.26	29.232	---	---	---	34.230	---	---	---	466.706	---	---	---	4.583	---	---	---	
9/27/2017	10:32:12	53.00		104.85	---	---	---	18.900	---	---	---	855.22	29.232	---	---	---	34.243	---	---	---	466.841	---	---	---	4.584	---	---	---	
9/27/2017	10:32:13	54.00		104.78	---	---	---	18.900	---	---	---	855.22	29.232	---	---	---	34.252	---	---	---	466.992	---	---	---	4.615	---	---	---	
9/27/2017	10:32:14	55.00		104.66	---	---	---	18.900	---	---	---	855.24	29.232	---	---	---	34.265	---	---	---	467.132	---	---	---	4.636	---	---	---	
9/27/2017	10:32:15	56.00		104.61	---	---	---	18.900	---	---	---	855.28	29.232	---	---	---	34.271	---	---	---	467.273	---	---	---	4.628	---	---	---	
9/27/2017	10:32:16	57.00		104.53	---	---	---	18.900	---	---	---	855.28	29.232	---	---	---	34.280	---	---	---	467.408	---	---	---	4.613	---	---	---	
9/27/2017	10:32:17	58.00		104.47	---	---	---	18.900	---	---	---	855.27	29.232	---	---	---	34.287	---	---	---	467.536	---	---	---	4.608	---	---	---	
9/27/2017	10:32:18	59.00		104.35	---	---	---	18.900	---	---	---	855.23	29.232	---	---	---	34.299	---	---	---	467.663	---	---	---	4.600	---	---	---	
9/27/2017	10:32:19	60.00		104.26	---	---	---	18.900	---	---	---	855.23	29.232	---	---	---	34.310	---	---	---	467.794	---	---	---	4.591	---	---	---	
9/27/2017	10:32:20	61.00		104.17	---	---	---	18.900	---	---	---	855.22	29.232	---	---	---	34.320	---	---	---	467.909	---	---	---	4.587	---	---	---	
9/27/2017	10:32:21	62.00		104.06	---	---	---	18.900	---	---	---	855.22	29.232	---	---	---	34.332	---	---	---	468.052	---	---	---	4.594	---	---	---	
9/27/2017	10:32:22	63.00		103.98	---	---	---	18.900	---	---	---	855.20	29.232	---	---	---	34.342	---	---	---	468.154	---	---	---	4.587	---	---	---	
9/27/2017	10:32:23	64.00		104.02	---	---	---	18.900	---	---	---	855.18	29.232	---	---	---	34.337	---	---	---	468.097	---	---	---	21.704	---	---	---	
9/27/2017	10:32:24	65.00		103.97	---	---	---	18.900	---	---	---	855.21	29.232	---	---	---	34.343	---	---	---	468.177	---	---	---	21.712	---	---	---	
9/27/2017	10:32:25	66.00		103.85	---	---	---	18.900	---	---	---	855.23	29.232	---	---	---	34.356	---	---	---	468.305	---	---	---	21.738	---	---	---	
9/27/2017	10:32:26	67.00		103.63	---	---	---	18.900	---	---	---	855.25	29.232	---	---	---	34.381	---	---	---	468.633	---	---	---	4.647	---	---	---	
9/27/2017	10:32:27	68.00		103.54	---	---	---	18.900	---	---	---	855.23	29.232	---	---	---	34.391	---	---	---	468.809	---	---	---	4.674	---	---	---	
9/27/2017	10:32:28	69.00		103.47	---	---	---	18.900	---	---	---	855.25	29.232	---	---	---	34.399	---	---	---	468.943	---	---	---	4.675	---	---	---	
9/27/2017	10:32:29	70.00		103.37	---	---	---	18.900	---	---	---	855.25	29.232	---	---	---	34.410	---	---	---	469.027	---	---	---	4.664	---	---	---	
9/27/2017	10:32:30	71.00		103.32	---	---	---	18.900	---	---	---	855.27	29.232	---	---	---	34.416	---	---	---	469.133	---	---	---	4.656	---	---	---	
9/27/2017	10:32:31	72.00		103.26	---	---	---	18.900	---	---	---	855.27	29.232	---	---	---	34.423	---	---	---	469.229	---	---	---	4.663	---	---	---	
9/27/2017	10:32:32	73.00		103.17	---	---	---	18.900	---	---	---	855.27	29.232	---	---	---	34.433	---	---	---	469.358	---	---	---	4.669	---	---	---	
9/27/2017	10:32:33	74.00		103.07	---	---	---	18.900	---	---	---	855.26	29.232	---	---	---	34.444	---	---	---	469.450	---	---	---	4.668	---	---	---	
9/27/2017	10:32:34	75.00		103.00	---	---	---	18.900	---	---	---	855.23	29.232	---	---	---	34.452	---	---	---	469.581	---	---	---	4.653	---	---	---	
9/27/2017	10:32:35	76.00		102.94	---	---	---	18.900	---	---	---	855.21	29.232	---	---	---	34.459	---	---	---	469.715	---	---	---	4.655	---	---	---	
9/27/2017	10:32:36	77.00		102.86	---	---	---	18.900	---	---	---	855.18	29.232	---	---	---	34.469	---	---	---	469.857	---	---	---	4.659	---	---	---	
9/27/2017	10:32:37	78.00		102.79	---	---	---	18.900	---	---	---	855.17	29.232	---	---	---	34.476	---	---	---	469.937	---	---	---	4.676	---	---	---	
9/27/2017	10:32:38	79.00		102.74	---	---	---	18.900	---	---	---	855.18	29.232	---	---	---	34.481	---	---	---	470.036	---	---	---	4.684	---	---	---	
9/27/2017	10:32:39	80.00		102.67	---	---	---	18.900	---	---	---	855.17	29.232	---	---	---	34.489	---	---	---	470.110	---	---	---	4.698	---	---	---	
9/27/2017	10:32:40	81.00		102.61	---	---	---	18.900	---	---	---	855.17	29.232	---	---	---	34.497	---	---	---	470.268	---	---	---	4.690	---	---	---	
9/27/2017	10:32:41	82.00		102.52	---	---	---	18.900	---	---	---	855.17	29.232	---	---	---	34.507	---	---	---	470.374	---	---	---	4.686	---	---	---	
9/27/2017	10:32:42	83.00		102.45	---	---	---	18.900	---	---	---	855.19	29.232	---	---	---	34.514	---	---	---	470.528	---	---	---	4.679	---	---	---	
9/27/2017	10:32:43	84.00		102.37	---	---	---	18.900	---	---	---	855.19	29.232	---	---	---	34.523	---	---	---	470.637	---	---	---	4.684	---	---	---	
9/27/2017	10:32:44	85.00		102.32	---	---	---	18.900	---	---	---	855.18	29.232	---	---	---	34.530	---	---	---	470.769	---	---	---	4.671	---	---	---	
9/27/2017	10:32:45	86.00		102.25	---	---	---	18.900	---	---	---	855.18	29.232	---	---	---	34.538	---	---	---	470.910	---	---	---	4.671	---	---	---	
9/27/2017	10:32:46	87.00		102.15	---	---	---	18.900	---	---	---	855.19	29.232	---	---	---	34.549	---	---	---	471.026	---	---	---	4.684	---	---	---	
9/27/2017	10:32:47	88.00		102.07	---	---	---	18.900	---	---	---	855.20	29.232	---	---	---	34.558	---	---	---	471.164	---	---	---	4.684	---	---	---	
9/27/2017	10:32:48	89.00		101.96	---	---	---	18.900	---	---	---	855.20	29.219	---	---	---	34.570	---	---	---	471.280	---	---	---	4.688	---	---	---	
9/27/2017	10:32:49	90.00		101.90	---	---	---	18.900	---	---	---	855.20	29.207	---	---	---	34.578	---	---	---	471.424	---	---	---	4.663	---	---	---	
9/27/2017	10:32:50	91.00		101.81	---	---	---	18.900	---	---	---	855.24	29.194	---	---	---	34.588	---	---	---	471.526	---	---	---	4.669	---	---	---	
9/27/2017	10:32:51	92.00		101.76	---	---	---	18.900	---	---	---	855.27	29.194	---	---	---	34.594	---	---	---	471.621	---	---	---	4.667	---	---	---	
9/27/2017	10:32:52	93.00		101.68	---	---	---	18.900	---	---	---	855.28	29.194	---	---	---	34.602	---	---	---	471.723	---	---	---	4.684	---	---	---	
9/27/2017	10:32:53	94.00		101.60	---	---	---	18.900	---	---	---	855.24	29.194	---	---	---	34.612	---	---	---	471.836	---	---	---	4.681	---	---	---	
9/27/2017	10:32:54	95.00		101.51	---	---	---	18.900	---	---	---	855.25	29.194	---	---	---	34.622	---	---	---	471.953	---	---	---	4.670	---	---	---	
9/27/2017	10:32:55	96.00		101.45	---	---	---	18.900	---	---	---	855.25	29.194	---	---	---	34.629	---	---	---	472.073	---	---	---	4.653	---	---	---	
9/27/2017	10:32:56	97.00		101.40	---	---	---	18.900	---	---	---	855.29	29.194	---	---	---	34.634	---	---	---	472.195	---	---	---	4.639	---	---	---	
9/27/2017	10:32:57	98.00		101.37	---	---	---	18.900	---	---	---	855.27	29.194	---	---	---	34.638	---	---	---	472.332	---	---	---	4.651	---	---	---	
9/27/2017	10:32:58	99.00		101.30	---	---	---	18.900	---	---	---	855.25	29.194	---	---	---	34.646	---	---	---	472.448	---	---	---	4.662	---	---	---	
9/27/2017	10:32:59	100.00		101.23	---	---	---	18.900	---	---	---	855.22	29.194	---	---	---	34.655	---	---	---	472.585	---	---	---	4.682	---	---	---	
9/27/2017	10:33:00	101.00		101.13	---	---	---	18.900	---	---	---	855.21	29.194	---	---	---	34.666	---	---	---	472.705	---	---	---	4.679	---	---	---	
9/27/2017	10:33:01	102.00		101.06	---	---	---	18.900	---	---	---	855.25	29.194	---	---	---	34.674	---	---	---	472.839	---	---	---	4.685	---	---	---	
9/27/2017	10:33:02	103.00		100.97	---	---	---	18.900	---	---	---	855.23	29.194	---	---	---	34.684	---	---	---	472.974	---	---	---	4.681	---	---	---	
9/27/2017	10:33:03	104.00		100.90	---	---	---	18.900	---	---	---	855.24	29.194	---	---	---	34.692	---	---	---	473.112	---	---	---	4.661	---	---	---	
9/27/2017	10:33:04	105.00		100.81	---	---	---	18.900	---	---	---	855.22	29.194	---	---	---	34.703	---	---	---	473.246	---	---	---	4.659	---	---	---	
9/27/2017	10:33:05	106.00		100.73	---	---	---	18.900	---	---	---	855.22	29.194	---	---	---	34.712	---	---	---	473.387	---	---	---	4.653	---	---	---	
9/27/2017	10:33:06	107.00		100.66	---	---	---	18.900	---	---	---	855.22	29.194	---	---	---	34.721	---	---	---	473.505	---	---	---	4.675	---	---	---	
9/27/2017	10:33:07	108.00		100.60	---	---	---	18.900	---	---	---	855.20	29.194	---	---	---	34.728	---	---	---	473.634	---	---	---	4.675	---	---	---	
9/27/2017	10:33:08	109.00		100.51	---	---	---	18.900	---	---	---	855.21	29.194	---	---	---	34.737	---	---	---	473.746	---	---	---	4.673	---	---	---	
9/27/2017	10:33:09	110.00		100.43	---	---	---	18.900	---	---	---	855.20	29.194	---	---	---	34.747	---	---	---	473.871	---	---	---	4.657	---	---	---	
9/27/2017	10:33:10	111.00		100.32	---	---	---	18.900	---	---	---	855.21	29.194	---	---	---	34.760	---	---	---	473.984	---	---	---	4.633	---	---	---	
9/27/2017	10:33:11	112.00		100.23	---	---	---	18.900	---	---	---	855.21	29.194	---	---	---	34.770	---	---	---	474.072	---	---	---	4.646	---	---	---	
9/27/2017	10:33:12	113.00		100.15	---	---	---	18.900	---	---	---	855.22	29.194	---	---	---	34.779	---	---	---	474.201	---	---	---	4.644	---	---	---	
9/27/2017	10:33:13	114.00		100.08	---	---	---	18.900	---	---	---	855.24	29.194	---	---	---	34.788	---	---	---	474.351	---	---	---	4.662	---	---	---	
9/27/2017	10:33:14	115.00		99.995	---	---	---	18.900	---	---	---	855.25	29.194	---	---	---	34.797	---	---	---	474.503	---	---	---	4.644	---	---	---	
9/27/2017	10:33:15	116.00		99.915	---	---	---	18.900	---	---	---	855.23	29.194	---	---	---	34.807	---	---	---	474.626	---	---	---	4.657	---	---	---	
9/27/2017	10:33:16	117.00		99.857	---	---	---	18.900	---	---	---	855.24	29.194	---	---	---	34.813	---	---	---	474.712	---	---	---	4.658	---	---	---	
9/27/2017	10:33:17	118.00		99.769	---	---	---	18.900	---	---	---	855.24	29.194	---	---	---	34.824	---	---	---	474.818	---	---	---	4.671	---	---	---	
9/27/2017	10:33:18	119.00		99.688	---	---	---	18.900	---	---	---	855.25	29.194	---	---	---	34.833	---	---	---	474.915	---	---	---	4.652	---	---	---	
9/27/2017	10:33:19	120.00		99.605	---	---	---	18.900	---	---	---	855.23	29.194	---	---	---	34.843	---	---	---	475.040	---	---	---	4.643	---	---	---	
9/27/2017	10:33:20	121.00		99.542	---	---	---	18.900	---	---	---	855.24	29.194	---	---	---	34.850	---	---	---	475.161	---	---	---	4.632	---	---	---	
9/27/2017	10:33:21	122.00		99.468	---	---	---	18.900	---	---	---	855.24	29.194	---	---	---	34.859	---	---	---	475.254	---	---	---	4.642	---	---	---	
9/27/2017	10:33:22	123.00		99.388	---	---	---	18.900	---	---	---	855.24	29.194	---	---	---	34.868	---	---	---	475.354	---	---	---	4.652	---	---	---	
9/27/2017	10:33:23	124.00		99.468	---	---	---	18.900	---	---	---	855.22	29.194	---	---	---	34.859	---	---	---	475.237	---	---	---	22.068	---	---	---	
9/27/2017	10:33:24	125.00		99.446	---	---	---	18.900	---	---	---	855.21	29.194	---	---	---	34.861	---	---	---	475.338	---	---	---	22.061	---	---	---	
9/27/2017	10:33:25	126.00		99.355	---	---	---	18.900	---	---	---	855.19	29.194	---	---	---	34.872	---	---	---	475.439	---	---	---	22.080	---	---	---	
9/27/2017	10:33:26	127.00		99.143	---	---	---	18.900	---	---	---	855.19	29.194	---	---	---	34.897	---	---	---	475.765	---	---	---	4.698	---	---	---	
9/27/2017	10:33:27	128.00		99.024	---	---	---	18.900	---	---	---	855.21	29.194	---	---	---	34.911	---	---	---	475.885	---	---	---	4.740	---	---	---	
9/27/2017	10:33:28	129.00		98.969	---	---	---	18.900	---	---	---	855.23	29.194	---	---	---	34.917	---	---	---	475.993	---	---	---	4.724	---	---	---	
9/27/2017	10:33:29	130.00		98.898	---	---	---	18.900	---	---	---	855.28	29.194	---	---	---	34.925	---	---	---	476.097	---	---	---	4.717	---	---	---	
9/27/2017	10:33:30	131.00		98.841	---	---	---	18.900	---	---	---	855.26	29.194	---	---	---	34.932	---	---	---	476.217	---	---	---	4.725	---	---	---	
9/27/2017	10:33:31	132.00		98.787	---	---	---	18.900	---	---	---	855.24	29.194	---	---	---	34.938	---	---	---	476.336	---	---	---	4.751	---	---	---	
9/27/2017	10:33:32	133.00		98.728	---	---	---	18.900	---	---	---	855.21	29.194	---	---	---	34.945	---	---	---	476.453	---	---	---	4.751	---	---	---	
9/27/2017	10:33:33	134.00		98.662	---	---	---	18.900	---	---	---	855.24	29.194	---	---	---	34.953	---	---	---	476.546	---	---	---	4.749	---	---	---	
9/27/2017	10:33:34	135.00		98.597	---	---	---	18.900	---	---	---	855.29	29.194	---	---	---	34.961	---	---	---	476.653	---	---	---	4.740	---	---	---	
9/27/2017	10:33:35	136.00		98.529	---	---	---	18.900	---	---	---	855.29	29.194	---	---	---	34.969	---	---	---	476.722	---	---	---	4.738	---	---	---	
9/27/2017	10:33:36	137.00		98.458	---	---	---	18.900	---	---	---	855.26	29.194	---	---	---	34.977	---	---	---	476.823	---	---	---	4.724	---	---	---	
9/27/2017	10:33:37	138.00		98.387	---	---	---	18.900	---	---	---	855.24	29.194	---	---	---	34.985	---	---	---	476.907	---	---	---	4.729	---	---	---	
9/27/2017	10:33:38	139.00		98.314	---	---	---	18.900	---	---	---	855.26	29.194	---	---	---	34.994	---	---	---	477.021	---	---	---	4.739	---	---	---	
9/27/2017	10:33:39	140.00		98.254	---	---	---	18.900	---	---	---	855.27	29.194	---	---	---	35.001	---	---	---	477.131	---	---	---	4.741	---	---	---	
9/27/2017	10:33:40	141.00		98.195	---	---	---	18.900	---	---	---	855.26	29.194	---	---	---	35.008	---	---	---	477.244	---	---	---	4.734	---	---	---	
9/27/2017	10:33:41	142.00		98.135	---	---	---	18.900	---	---	---	855.22	29.194	---	---	---	35.015	---	---	---	477.371	---	---	---	4.734	---	---	---	
9/27/2017	10:33:42	143.00		98.067	---	---	---	18.900	---	---	---	855.25	29.194	---	---	---	35.023	---	---	---	477.498	---	---	---	4.738	---	---	---	
9/27/2017	10:33:43	144.00		98.008	---	---	---	18.900	---	---	---	855.25	29.194	---	---	---	35.030	---	---	---	477.593	---	---	---	4.745	---	---	---	
9/27/2017	10:33:44	145.00		97.935	---	---	---	18.900	---	---	---	855.25	29.194	---	---	---	35.039	---	---	---	477.671	---	---	---	4.735	---	---	---	
9/27/2017	10:33:45	146.00		97.864	---	---	---	18.900	---	---	---	855.21	29.194	---	---	---	35.047	---	---	---	477.761	---	---	---	4.749	---	---	---	
9/27/2017	10:33:46	147.00		97.777	---	---	---	18.900	---	---	---	855.20	29.194	---	---	---	35.057	---	---	---	477.887	---	---	---	4.744	---	---	---	
9/27/2017	10:33:47	148.00		97.706	---	---	---	18.900	---	---	---	855.24	29.194	---	---	---	35.066	---	---	---	478.005	---	---	---	4.749	---	---	---	
9/27/2017	10:33:48	149.00		97.633	---	---	---	18.900	---	---	---	855.27	29.194	---	---	---	35.074	---	---	---	478.141	---	---	---	4.741	---	---	---	
9/27/2017	10:33:49	150.00		97.576	---	---	---	18.900	---	---	---	855.28	29.194	---	---	---	35.081	---	---	---	478.226	---	---	---	4.741	---	---	---	
9/27/2017	10:33:50	151.00		97.531	---	---	---	18.900	---	---	---	855.24	29.194	---	---	---	35.086	---	---	---	478.344	---	---	---	4.741	---	---	---	
9/27/2017	10:33:51	152.00		97.492	---	---	---	18.900	---	---	---	855.23	29.194	---	---	---	35.091	---	---	---	478.430	---	---	---	4.733	---	---	---	
9/27/2017	10:33:52	153.00		97.442	---	---	---	18.900	---	---	---	855.20	29.194	---	---	---	35.097	---	---	---	478.545	---	---	---	4.735	---	---	---	
9/27/2017	10:33:53	154.00		97.388	---	---	---	18.900	---	---	---	855.22	29.194	---	---	---	35.103	---	---	---	478.655	---	---	---	4.732	---	---	---	
9/27/2017	10:33:54	155.00		97.329	---	---	---	18.900	---	---	---	855.21	29.194	---	---	---	35.110	---	---	---	478.753	---	---	---	4.734	---	---	---	
9/27/2017	10:33:55	156.00		97.262	---	---	---	18.900	---	---	---	855.25	29.194	---	---	---	35.118	---	---	---	478.861	---	---	---	4.733	---	---	---	
9/27/2017	10:33:56	157.00		97.197	---	---	---	18.900	---	---	---	855.24	29.194	---	---	---	35.126	---	---	---	478.952	---	---	---	4.738	---	---	---	
